Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer_ID,Region
T027382,28.05.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-001,Yangon
T027383,28.05.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-001,Yangon
T027477,29.05.2025,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-001,Yangon
T027478,29.05.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-001,Yangon
T027586,30.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-001,Yangon
T027587,30.05.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-001,Yangon
T027588,30.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon
T027754,01.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-001,Yangon
T027825,02.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-001,Yangon
T027826,02.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-001,Yangon
T027827,02.06.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-001,Yangon
T027828,02.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-001,Yangon
T027829,02.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-001,Yangon
T027915,03.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-001,Yangon
T027916,03.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-001,Yangon
T027917,03.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon
T027918,03.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-001,Yangon
T028065,05.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-001,Yangon
T028066,05.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-001,Yangon
T028152,06.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-001,Yangon
T028224,07.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-001,Yangon
T028299,08.06.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-001,Yangon
T028300,08.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-001,Yangon
T028301,08.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-001,Yangon
T028302,08.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-001,Yangon
T028303,08.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-001,Yangon
T028378,09.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-001,Yangon
T028379,09.06.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-001,Yangon
T028460,10.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-001,Yangon
T028461,10.06.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-001,Yangon
T028520,11.06.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-001,Yangon
T028521,11.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-001,Yangon
T028522,11.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-001,Yangon
T028523,11.06.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-001,Yangon
T028524,11.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon
T028600,12.06.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-001,Yangon
T028601,12.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-001,Yangon
T028602,12.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-001,Yangon
T028682,13.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon
T028759,14.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-001,Yangon
T028760,14.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-001,Yangon
T028843,15.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-001,Yangon
T028910,16.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-001,Yangon
T028911,16.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-001,Yangon
T028912,16.06.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-001,Yangon
T028986,17.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-001,Yangon
T028987,17.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon
T029052,18.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-001,Yangon
T029053,18.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon
T029129,19.06.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-001,Yangon
T029130,19.06.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-001,Yangon
T029131,19.06.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-001,Yangon
T029206,20.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon
T029410,23.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-001,Yangon
T029411,23.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-001,Yangon
T029477,24.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-001,Yangon
T029478,24.06.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-001,Yangon
T029546,25.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-001,Yangon
T029547,25.06.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-001,Yangon
T029613,26.06.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-001,Yangon
T029682,27.06.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-001,Yangon
T029683,27.06.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-001,Yangon
T029684,27.06.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-001,Yangon
T029771,28.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-001,Yangon
T029772,28.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-001,Yangon
T029773,28.06.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-001,Yangon
T029774,28.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-001,Yangon
T029830,29.06.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-001,Yangon
T029909,30.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-001,Yangon
T029910,30.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-001,Yangon
T029911,30.06.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-001,Yangon
T000005,01.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-002,Bago
T000006,01.01.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-002,Bago
T000616,03.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-002,Bago
T000617,03.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-002,Bago
T000913,04.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago
T001207,05.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-002,Bago
T001208,05.01.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-002,Bago
T001522,06.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-002,Bago
T001523,06.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-002,Bago
T001524,06.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-002,Bago
T001525,06.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-002,Bago
T001858,07.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-002,Bago
T002158,08.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-002,Bago
T002159,08.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-002,Bago
T002160,08.01.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-002,Bago
T002435,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-002,Bago
T002436,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-002,Bago
T003023,11.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago
T003024,11.01.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-002,Bago
T003917,14.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-002,Bago
T003918,14.01.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-002,Bago
T004550,16.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-002,Bago
T004845,17.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-002,Bago
T005486,19.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-002,Bago
T005487,19.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-002,Bago
T005488,19.01.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-002,Bago
T005783,20.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-002,Bago
T006113,21.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago
T006114,21.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-002,Bago
T006413,22.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-002,Bago
T007046,24.01.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-002,Bago
T007047,24.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-002,Bago
T007048,24.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-002,Bago
T007350,25.01.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-002,Bago
T007351,25.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-002,Bago
T007674,26.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-002,Bago
T007675,26.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-002,Bago
T008012,27.01.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-002,Bago
T008013,27.01.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-002,Bago
T008299,28.01.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-002,Bago
T008601,29.01.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-002,Bago
T008876,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-002,Bago
T008877,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-002,Bago
T008878,30.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-002,Bago
T008879,30.01.2025,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-002,Bago
T009196,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-002,Bago
T009197,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-002,Bago
T009495,01.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-002,Bago
T009820,02.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-002,Bago
T009821,02.02.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-002,Bago
T009822,02.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-002,Bago
T010765,05.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-002,Bago
T010766,05.02.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-002,Bago
T010767,05.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-002,Bago
T010768,05.02.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-002,Bago
T011064,06.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-002,Bago
T012273,10.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-002,Bago
T012274,10.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-002,Bago
T012564,11.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-002,Bago
T012882,12.02.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-002,Bago
T013790,15.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-002,Bago
T014070,16.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-002,Bago
T014071,16.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-002,Bago
T014382,17.02.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-002,Bago
T014654,18.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-002,Bago
T014655,18.02.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-002,Bago
T014656,18.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-002,Bago
T014970,19.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-002,Bago
T014971,19.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-002,Bago
T014972,19.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago
T015281,20.02.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-002,Bago
T015282,20.02.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-002,Bago
T015283,20.02.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-002,Bago
T015411,21.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-002,Bago
T015412,21.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-002,Bago
T015554,22.02.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-002,Bago
T015716,23.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-002,Bago
T015848,24.02.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-002,Bago
T016128,26.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-002,Bago
T016273,27.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-002,Bago
T016435,28.02.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-002,Bago
T016436,28.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-002,Bago
T016437,28.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-002,Bago
T016596,01.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-002,Bago
T016597,01.03.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-002,Bago
T016598,01.03.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-002,Bago
T016740,02.03.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-002,Bago
T016741,02.03.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-002,Bago
T016886,03.03.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-002,Bago
T017041,04.03.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-002,Bago
T017042,04.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-002,Bago
T017504,07.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-002,Bago
T017815,09.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-002,Bago
T017816,09.03.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-002,Bago
T018087,11.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-002,Bago
T018088,11.03.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-002,Bago
T018089,11.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-002,Bago
T018243,12.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-002,Bago
T018400,13.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-002,Bago
T018551,14.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-002,Bago
T018552,14.03.2025,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-002,Bago
T018710,15.03.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-002,Bago
T018866,16.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-002,Bago
T019016,17.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-002,Bago
T019162,18.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-002,Bago
T019163,18.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-002,Bago
T019438,20.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-002,Bago
T019439,20.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-002,Bago
T019573,21.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-002,Bago
T019574,21.03.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-002,Bago
T019575,21.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-002,Bago
T019860,23.03.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-002,Bago
T020019,24.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-002,Bago
T020310,26.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-002,Bago
T020311,26.03.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-002,Bago
T020312,26.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-002,Bago
T020458,27.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-002,Bago
T020459,27.03.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-002,Bago
T020620,28.03.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-002,Bago
T020775,29.03.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-002,Bago
T020776,29.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-002,Bago
T020777,29.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-002,Bago
T020778,29.03.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-002,Bago
T020779,29.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-002,Bago
T020950,30.03.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-002,Bago
